FlightId,FlightNum,Airline,PassengerCount,Arrival,ScheduledDate,ScheduledTime,TerminalNum,Domestic
1007553,8844,Lufthansa,220175,Departure,4/9/2023,11:50 PM,T3,Domestic
1007554,7107,Air France,41123,Departure,3/28/2023,12:39 PM,TBIT West Gates,Domestic
1007555,5787,Etihad Airways,5125,Departure,11/29/2023,10:48 AM,T8,International
1007556,7352,Spirit Airlines,327832,Departure,12/1/2023,09:45 PM,TBIT,International
1007557,7577,China Airlines,201856,Arrival,10/18/2023,09:50 PM,T2,Domestic
1007558,7102,LATAM Airlines,12581,Departure,2/1/2023,09:31 AM,T4,International
1007559,3500,Lufthansa,434387,Arrival,6/10/2023,03:51 PM,TBIT,International
1007560,9010,Air Canada,86551,Arrival,1/3/2023,04:19 AM,T8,Domestic
1007561,1060,Scandinavian Airlines,2230,Departure,7/11/2023,09:49 PM,Miscellaneous Terminal,International
1007562,8009,Turkish Airlines,141596,Arrival,11/7/2023,01:00 PM,TBIT West Gates,International
1007563,5647,Turkish Airlines,33460,Arrival,9/15/2023,09:22 PM,T7,International
1007564,2700,Norwegian Air Shuttle,341002,Departure,4/2/2023,05:10 AM,T5,Domestic
1007565,1898,Korean Air,36218,Departure,6/28/2023,11:40 AM,T7,International
1007566,2277,Southwest Airlines,2357,Arrival,1/10/2023,03:46 AM,Miscellaneous Terminal,International
1007567,2180,Copa Airlines,167486,Arrival,8/27/2023,07:33 PM,T4,Domestic
1007568,9060,Copa Airlines,146891,Arrival,5/20/2023,11:26 PM,T6,Domestic
1007569,7098,British Airways,36363,Arrival,11/22/2023,01:08 AM,TBIT,Domestic
1007570,4886,Thai Airways,236006,Arrival,4/21/2023,07:12 AM,T1,Domestic
1007571,5177,Finnair,252437,Departure,2/1/2023,12:19 AM,T7,Domestic
1007572,1838,Frontier Airlines,137942,Departure,11/4/2023,09:36 PM,TBIT West Gates,International
1007573,9175,EVA Air,51187,Arrival,10/11/2023,01:44 AM,Miscellaneous Terminal,Domestic
1007574,2943,Korean Air,16520,Departure,4/12/2023,10:11 PM,T5,International
1007575,6731,Allegiant Air,144146,Departure,1/11/2023,11:52 AM,T8,Domestic
1007576,7926,British Airways,288870,Departure,12/26/2023,12:30 PM,T7,Domestic
1007577,3974,Aeromexico,280802,Departure,8/2/2023,05:39 PM,T3,Domestic
1007578,1685,United Airlines,37996,Arrival,5/29/2023,10:09 PM,T7,International
1007579,6318,Aeromexico,100699,Departure,2/9/2023,10:47 PM,T6,International
1007580,2382,Air China,155546,Arrival,4/2/2023,08:03 AM,T6,Domestic
1007581,7133,Aeromexico,143530,Arrival,2/11/2023,06:33 PM,T8,Domestic
1007582,5549,JetBlue Airways,404492,Departure,3/8/2023,09:49 PM,TBIT,International
1007583,9357,Cathay Pacific,43744,Departure,2/5/2023,08:32 AM,T7,International
1007584,8267,China Airlines,29392,Arrival,12/30/2023,04:45 PM,T2,International
1007585,5205,Korean Air,541525,Arrival,11/16/2023,07:26 AM,TBIT,International
1007586,8634,Aeromexico,64641,Departure,8/15/2023,04:29 PM,TBIT West Gates,Domestic
1007587,1887,Asiana Airlines,64544,Arrival,11/10/2023,03:00 AM,TBIT West Gates,Domestic
1007588,8523,American Airlines,241765,Arrival,2/6/2023,12:55 AM,T2,Domestic
1007589,8052,Alaska Airlines,51537,Departure,12/22/2023,07:55 PM,T2,International
1007590,3276,Philippine Airlines,45289,Arrival,1/25/2023,08:24 AM,T6,International
1007591,7598,Philippine Airlines,5773,Departure,5/19/2023,02:28 PM,T8,International
1007592,4811,Alaska Airlines,274652,Departure,4/29/2023,11:01 AM,T1,Domestic
1007593,9311,Fiji Airways,422937,Arrival,7/15/2023,11:02 AM,T5,Domestic
1007594,8633,Etihad Airways,2651,Departure,5/28/2023,06:12 PM,Miscellaneous Terminal,International
1007595,9662,Aeromexico,275796,Arrival,4/7/2023,08:03 AM,T1,Domestic
1007596,8152,El Al,23517,Departure,10/31/2023,07:28 PM,T4,International
1007597,6378,Norwegian Air Shuttle,25954,Departure,6/26/2023,06:22 AM,T3,International
1007598,2167,Philippine Airlines,200879,Arrival,10/22/2023,03:51 PM,T4,Domestic
1007599,4214,Thai Airways,275849,Arrival,1/17/2023,05:07 AM,T7,Domestic
1007600,6471,Aeromexico,225384,Departure,4/19/2023,04:16 PM,T2,Domestic
1007601,2588,TAP Air Portugal,286450,Arrival,12/11/2023,07:30 AM,T3,Domestic
1007602,8647,Aeromexico,434765,Departure,4/21/2023,03:01 AM,T5,Domestic
1007603,7625,Volaris,32142,Arrival,12/25/2023,06:40 AM,TBIT,Domestic
1007604,7646,Singapore Airlines,2475,Arrival,5/30/2023,07:38 AM,Miscellaneous Terminal,International
1007605,3001,Southwest Airlines,98178,Departure,10/22/2023,07:58 PM,TBIT West Gates,Domestic
1007606,5830,Air India,50247,Departure,7/4/2023,12:48 AM,Miscellaneous Terminal,Domestic
1007607,5125,Airlines,81784,Departure,6/24/2023,05:04 PM,TBIT,Domestic
1007608,4482,Allegiant Air,29207,Arrival,10/2/2023,11:48 AM,T2,International
1007609,7489,Aeromexico,156667,Departure,2/6/2023,10:46 PM,T6,Domestic
1007610,2308,Spirit Airlines,205636,Departure,2/4/2023,07:18 AM,T4,Domestic
1007611,9733,JetBlue Airways,176981,Arrival,2/26/2023,06:57 AM,TBIT West Gates,International
1007612,5080,Turkish Airlines,434067,Arrival,6/8/2023,06:32 AM,T5,Domestic
1007613,8620,Air France,26639,Departure,8/19/2023,01:53 AM,T3,International
1007614,3065,WestJet,193146,Departure,10/6/2023,05:21 AM,TBIT West Gates,International
1007615,3914,Air Canada,41511,Departure,9/17/2023,08:53 AM,T7,International
1007616,2459,Frontier Airlines,280210,Arrival,1/30/2023,10:10 AM,T3,Domestic
1007617,8161,American Airlines,48478,Arrival,12/23/2023,06:56 AM,Miscellaneous Terminal,Domestic
1007618,5216,Frontier Airlines,49270,Arrival,8/18/2023,04:32 PM,T6,International
1007619,1840,China Airlines,17959,Arrival,1/17/2023,07:08 AM,TBIT,Domestic
1007620,9918,EVA Air,271204,Departure,4/28/2023,02:49 PM,T3,Domestic
1007621,2914,Etihad Airways,296139,Departure,5/7/2023,02:38 PM,T1,Domestic
1007622,4011,Volaris,2272,Departure,4/27/2023,11:31 AM,Miscellaneous Terminal,International
1007623,6652,Southwest Airlines,157810,Departure,11/11/2023,11:22 PM,T6,Domestic
1007624,1540,Virgin Atlantic,4332,Departure,1/21/2023,07:26 PM,T8,International
1007625,9972,WestJet,23930,Departure,12/23/2023,01:16 PM,T4,International
1007626,2648,Air Canada,187909,Departure,4/10/2023,03:05 PM,T4,Domestic
1007627,8666,Japan Airlines,273817,Departure,11/13/2023,05:26 AM,T7,Domestic
1007628,3465,Fiji Airways,173398,Departure,7/19/2023,09:28 AM,TBIT West Gates,International
1007629,8436,Finnair,30275,Arrival,10/3/2023,08:19 PM,T2,International
1007630,1664,Airlines,47520,Departure,1/27/2023,08:38 PM,T2,International
1007631,9028,El Al,201344,Arrival,12/21/2023,12:04 PM,T4,Domestic
1007632,7023,Norwegian Air Shuttle,276339,Arrival,7/1/2023,07:33 AM,T7,Domestic
1007633,6077,Lufthansa,45973,Departure,6/9/2023,05:11 PM,Miscellaneous Terminal,Domestic
1007634,2653,Airlines,63386,Departure,1/20/2023,02:02 PM,TBIT,Domestic
1007635,6921,Swiss International Air Lines,14496,Departure,4/28/2023,09:15 AM,T5,International
1007636,6602,Qatar Airways,65573,Departure,1/27/2023,04:18 AM,TBIT West Gates,Domestic
1007637,8433,Korean Air,431508,Departure,6/8/2023,08:39 PM,T5,Domestic
1007638,7859,British Airways,205821,Arrival,9/13/2023,09:03 AM,TBIT West Gates,International
1007639,2073,Airlines,107447,Departure,12/9/2023,09:34 AM,T8,Domestic
1007640,8157,Air France,399326,Departure,2/8/2023,02:04 PM,TBIT,International
1007641,4351,Volaris,109240,Arrival,6/1/2023,04:06 PM,T8,Domestic
1007642,2758,Aeroflot,66206,Arrival,11/25/2023,11:07 PM,TBIT West Gates,Domestic
1007643,4980,Singapore Airlines,2532,Arrival,8/21/2023,01:39 PM,Miscellaneous Terminal,International
1007644,9611,Qantas,99205,Departure,6/19/2023,06:14 AM,T6,International
1007645,7036,British Airways,231216,Departure,1/23/2023,02:15 AM,T2,Domestic
1007646,9063,Lufthansa,156778,Arrival,6/3/2023,05:34 PM,T6,Domestic
1007647,3941,American Airlines,246023,Arrival,6/6/2023,06:17 AM,T2,Domestic
1007648,1998,Virgin Atlantic,24054,Arrival,1/8/2023,07:36 AM,T7,International
1007649,9259,Asiana Airlines,584990,Arrival,3/25/2023,12:34 AM,TBIT,International
1007650,4753,Finnair,303020,Arrival,8/8/2023,11:25 AM,T1,Domestic
1007651,8733,Asiana Airlines,51890,Arrival,2/20/2023,09:12 PM,Miscellaneous Terminal,Domestic
1007652,7101,Hawaiian Airlines,66203,Arrival,5/10/2023,11:22 PM,T6,International
1007653,1503,Singapore Airlines,465719,Departure,5/10/2023,12:42 AM,TBIT,International
1007654,4584,Airlines,74384,Departure,8/15/2023,01:46 PM,TBIT West Gates,Domestic
1007655,9539,British Airways,468794,Departure,12/5/2023,02:55 AM,T5,Domestic
1007656,8490,British Airways,162757,Arrival,12/4/2023,06:10 AM,T6,Domestic
1007657,8456,Alitalia,251376,Departure,6/26/2023,05:23 PM,T3,Domestic
1007658,7281,Air India,307538,Arrival,5/12/2023,02:48 AM,T7,Domestic
1007659,9479,Aeromexico,111509,Arrival,8/24/2023,01:29 PM,T8,Domestic
1007660,5347,Cathay Pacific,205571,Arrival,3/12/2023,08:14 PM,TBIT West Gates,International
1007661,7460,China Airlines,67024,Departure,5/30/2023,03:20 AM,TBIT,Domestic
1007662,4034,United Airlines,343341,Arrival,5/15/2023,12:48 PM,T1,Domestic
1007663,3980,Hawaiian Airlines,46746,Departure,5/12/2023,03:51 PM,T7,International
1007664,8180,Air India,221016,Arrival,10/2/2023,11:07 PM,T4,Domestic
1007665,7220,Korean Air,330053,Departure,7/7/2023,11:08 PM,T1,Domestic
1007666,7203,Air China,109236,Departure,1/31/2023,02:48 AM,T8,Domestic
1007667,6010,Alaska Airlines,2175,Arrival,3/25/2023,06:05 AM,Miscellaneous Terminal,International
1007668,6549,Etihad Airways,211936,Departure,6/29/2023,10:37 AM,TBIT West Gates,International
1007669,1339,China Airlines,26747,Arrival,8/3/2023,03:54 PM,T7,International
1007670,7154,Airlines,26692,Arrival,1/29/2023,11:49 AM,T2,International
1007671,8136,Delta Air Lines,49123,Departure,12/2/2023,12:26 AM,Miscellaneous Terminal,Domestic
1007672,6229,Etihad Airways,169804,Departure,4/26/2023,07:32 AM,T6,Domestic
1007673,3000,Volaris,74012,Arrival,7/18/2023,01:00 AM,TBIT West Gates,Domestic
1007674,6964,Lufthansa,43010,Departure,10/12/2023,10:58 AM,T2,International
1007675,3251,Japan Airlines,274448,Arrival,1/31/2023,01:20 PM,T2,Domestic
1007676,3815,Copa Airlines,112367,Departure,1/5/2023,03:16 AM,T6,International
1007677,6437,El Al,2316,Departure,4/10/2023,12:55 AM,Miscellaneous Terminal,International
1007678,9337,Aeroflot,16876,Departure,10/15/2023,07:31 PM,T5,International
1007679,9772,Allegiant Air,293917,Arrival,1/10/2023,01:12 AM,T3,Domestic
1007680,5624,Frontier Airlines,28355,Departure,6/19/2023,01:57 AM,T4,International
1007681,1664,Air New Zealand,3612,Departure,12/12/2023,03:12 AM,T8,International
1007682,9429,Virgin Atlantic,258358,Departure,9/3/2023,07:20 PM,T2,Domestic
1007683,4087,Qantas,465828,Arrival,8/11/2023,06:55 PM,T5,Domestic
1007684,4903,El Al,302971,Departure,7/14/2023,02:48 AM,T7,Domestic
1007685,2306,JetBlue Airways,555840,Arrival,2/7/2023,01:24 AM,TBIT,International
1007686,6461,Emirates,30662,Departure,11/7/2023,11:54 AM,T3,International
1007687,5039,Norwegian Air Shuttle,197061,Departure,7/30/2023,04:14 AM,T4,Domestic
1007688,7766,WestJet,25568,Arrival,6/28/2023,02:17 AM,TBIT,Domestic
1007689,8265,Air China,10336,Departure,5/26/2023,03:42 AM,T8,International
1007690,1915,Frontier Airlines,197185,Departure,12/19/2023,11:02 PM,T4,Domestic
1007691,4266,EVA Air,79,Departure,12/10/2023,06:16 AM,Miscellaneous Terminal,International
1007692,5995,China Airlines,125376,Arrival,3/22/2023,09:22 AM,T8,Domestic
1007693,5404,Lufthansa,326263,Arrival,7/10/2023,01:21 AM,T1,Domestic
1007694,1858,Japan Airlines,298239,Arrival,1/8/2023,11:58 AM,T7,Domestic
1007695,8311,Lufthansa,317514,Departure,11/18/2023,04:46 AM,T7,Domestic
1007696,7819,Scandinavian Airlines,289,Arrival,12/19/2023,06:38 PM,Miscellaneous Terminal,International
1007697,8374,Air New Zealand,33322,Departure,11/12/2023,03:57 AM,T4,International
1007698,5388,EVA Air,162256,Arrival,4/26/2023,03:41 AM,T6,Domestic
1007699,2486,El Al,474615,Departure,6/16/2023,01:00 PM,T5,Domestic
1007700,1047,JetBlue Airways,65292,Departure,9/26/2023,02:53 PM,T2,International
1007701,5203,Thai Airways,96496,Arrival,10/1/2023,04:43 PM,TBIT West Gates,Domestic
1007702,2547,Emirates,515349,Departure,3/11/2023,04:22 PM,TBIT,International
1007703,7631,Iberia,81835,Departure,12/18/2023,04:58 PM,TBIT,Domestic
1007704,8504,Air New Zealand,449334,Arrival,3/30/2023,02:05 AM,T5,Domestic
1007705,3319,Alitalia,128527,Departure,8/21/2023,12:00 AM,T8,Domestic
1007706,6050,China Airlines,122497,Departure,6/12/2023,07:44 PM,T6,International
1007707,4071,British Airways,42396,Arrival,2/4/2023,11:30 AM,T7,International
1007708,6501,JetBlue Airways,51351,Arrival,7/10/2023,11:58 PM,Miscellaneous Terminal,Domestic
1007709,9189,Iberia,328076,Departure,7/10/2023,04:23 AM,T1,Domestic
1007710,3049,Avianca,23082,Arrival,4/11/2023,02:27 AM,TBIT,Domestic
1007711,7261,Avianca,2887,Arrival,2/20/2023,11:13 PM,T4,International
1007712,6239,American Airlines,270920,Arrival,3/22/2023,04:03 AM,T3,Domestic
1007713,2882,Korean Air,53003,Departure,12/3/2023,01:45 AM,Miscellaneous Terminal,Domestic
1007714,2792,Asiana Airlines,52700,Departure,7/6/2023,04:05 PM,T7,International
1007715,7843,Asiana Airlines,245,Arrival,6/19/2023,11:32 PM,T8,International
1007716,2388,Alitalia,330800,Departure,12/30/2023,01:03 PM,T2,Domestic
1007717,2461,Scandinavian Airlines,223221,Departure,3/12/2023,10:52 PM,TBIT West Gates,International
1007718,2400,Alaska Airlines,87922,Arrival,1/7/2023,03:08 PM,T6,International
1007719,4102,El Al,167163,Departure,12/30/2023,09:45 AM,T6,Domestic
1007720,4781,El Al,208854,Arrival,3/8/2023,05:19 AM,TBIT West Gates,International
1007721,7270,Air New Zealand,171,Arrival,9/3/2023,12:56 PM,T5,International
1007722,1228,Aeroflot,308652,Arrival,1/30/2023,03:29 AM,T2,Domestic
1007723,4082,Volaris,21308,Departure,2/2/2023,07:17 PM,T5,International
1007724,8116,Air China,41699,Arrival,7/25/2023,11:55 AM,T2,International
1007725,7848,Qantas,520806,Departure,1/18/2023,04:09 AM,TBIT,International
1007726,3201,LATAM Airlines,27074,Arrival,9/17/2023,02:53 AM,TBIT,Domestic
1007727,7973,Thai Airways,341,Arrival,3/30/2023,02:00 AM,T8,International
1007728,5783,Air India,471746,Departure,10/12/2023,09:15 AM,T5,Domestic
1007729,3434,Lufthansa,11519,Departure,8/28/2023,06:19 AM,T8,International
1007730,3288,Thai Airways,147123,Departure,11/29/2023,03:55 PM,T8,Domestic
1007731,4694,Qatar Airways,127,Arrival,3/30/2023,08:39 PM,T5,International
1007732,9465,Cathay Pacific,24224,Departure,8/24/2023,04:59 PM,T5,International
1007733,2753,Turkish Airlines,84139,Departure,12/4/2023,02:25 PM,TBIT,Domestic
1007734,6811,Korean Air,335061,Arrival,1/25/2023,02:04 PM,T1,Domestic
1007735,2018,Finnair,123105,Departure,1/11/2023,06:24 PM,T6,International
1007736,8936,Finnair,324871,Arrival,6/20/2023,04:26 PM,T2,Domestic
1007737,3051,Thai Airways,324469,Arrival,12/22/2023,06:46 AM,T7,Domestic
1007738,7589,Asiana Airlines,303149,Arrival,10/21/2023,04:18 AM,T3,Domestic
1007739,2976,EVA Air,52130,Departure,3/30/2023,07:03 PM,T7,International
1007740,4592,Thai Airways,232807,Departure,3/2/2023,04:47 AM,TBIT West Gates,International
1007741,9163,Frontier Airlines,319201,Departure,7/4/2023,03:10 PM,T7,Domestic
1007742,3019,Qatar Airways,265942,Arrival,10/15/2023,03:07 AM,TBIT West Gates,International
1007743,2731,El Al,146732,Arrival,9/9/2023,12:12 PM,T8,Domestic
1007744,2583,Air India,582613,Arrival,12/22/2023,07:15 AM,TBIT,International
1007745,7726,Volaris,325141,Departure,7/3/2023,04:48 PM,T3,Domestic
1007746,2066,Japan Airlines,221196,Arrival,4/18/2023,11:00 PM,T4,Domestic
1007747,5596,Hawaiian Airlines,72984,Departure,3/10/2023,07:46 PM,T2,International
1007748,7061,Etihad Airways,476790,Arrival,3/13/2023,07:01 AM,T5,Domestic
1007749,9507,Fiji Airways,64,Arrival,11/3/2023,02:21 PM,Miscellaneous Terminal,International
1007750,8804,Air France,39922,Departure,7/10/2023,01:56 PM,T3,International
1007751,3363,Alaska Airlines,54145,Arrival,1/23/2023,07:56 PM,T7,International
1007752,8996,Frontier Airlines,172217,Arrival,8/5/2023,05:23 PM,T6,Domestic
1007753,5246,Frontier Airlines,334919,Departure,12/26/2023,05:17 AM,T1,Domestic
1007754,4569,Air India,110378,Arrival,12/8/2023,03:20 PM,T6,International
1007755,2675,Alaska Airlines,196922,Departure,6/10/2023,02:56 AM,T4,Domestic
1007756,8200,Japan Airlines,3113,Arrival,9/6/2023,11:11 PM,T4,International
1007757,9309,Singapore Airlines,106843,Arrival,12/28/2023,03:08 PM,TBIT West Gates,Domestic
1007758,6024,Etihad Airways,105956,Departure,4/21/2023,01:37 AM,TBIT West Gates,Domestic
1007759,9713,Korean Air,333483,Departure,10/3/2023,09:52 PM,T2,Domestic
1007760,7695,EVA Air,680766,Arrival,5/30/2023,01:06 PM,TBIT,International
1007761,3936,Volaris,29545,Departure,9/28/2023,05:36 PM,T4,International
1007762,2418,Asiana Airlines,173786,Departure,5/19/2023,10:26 PM,T6,Domestic
1007763,5100,British Airways,302537,Departure,5/18/2023,05:18 AM,T3,Domestic
1007764,2314,Etihad Airways,68662,Departure,6/20/2023,08:40 AM,T2,International
1007765,2837,El Al,297154,Arrival,11/16/2023,03:47 PM,T7,Domestic
1007766,8130,United Airlines,311727,Departure,8/11/2023,12:06 AM,T2,Domestic
1007767,1550,Finnair,3087,Arrival,2/3/2023,09:33 AM,T4,International
1007768,3494,Lufthansa,87055,Arrival,9/18/2023,11:08 PM,TBIT West Gates,Domestic
1007769,6447,Alaska Airlines,362014,Arrival,3/25/2023,04:14 PM,T2,Domestic
1007770,4117,Airlines,168742,Departure,8/12/2023,02:00 PM,T6,Domestic
1007771,1436,Etihad Airways,656514,Arrival,3/23/2023,04:42 AM,TBIT,International
1007772,9531,Southwest Airlines,27623,Arrival,1/11/2023,02:07 PM,TBIT,Domestic
1007773,5167,United Airlines,492175,Departure,8/23/2023,08:31 AM,TBIT,International
1007774,2264,Fiji Airways,141372,Departure,9/3/2023,04:57 AM,T8,Domestic
1007775,6181,Volaris,25662,Departure,7/29/2023,05:28 PM,T4,International
1007776,4170,United Airlines,73309,Departure,3/30/2023,05:55 AM,TBIT,Domestic
1007777,6536,Philippine Airlines,197918,Departure,11/25/2023,02:06 AM,T4,Domestic
1007778,4730,Air India,298842,Departure,12/19/2023,08:57 AM,T7,Domestic
1007779,4079,Qantas,80966,Departure,12/16/2023,03:41 PM,TBIT West Gates,Domestic
1007780,6335,JetBlue Airways,142025,Arrival,8/23/2023,05:55 AM,T8,Domestic
1007781,1381,TAP Air Portugal,337186,Arrival,3/21/2023,02:31 AM,T3,Domestic
1007782,1323,LATAM Airlines,210033,Arrival,9/4/2023,02:39 AM,T4,Domestic
1007783,4911,Finnair,38562,Arrival,1/27/2023,01:51 AM,T2,International
1007784,7917,Hawaiian Airlines,15766,Departure,12/30/2023,05:16 PM,T5,International
1007785,4650,Finnair,115631,Departure,2/15/2023,01:23 PM,T6,International
1007786,1598,Emirates,328567,Departure,10/18/2023,08:42 AM,T1,Domestic
1007787,5529,Thai Airways,46772,Arrival,8/17/2023,05:54 PM,T7,International
1007788,9052,Lufthansa,257,Arrival,11/21/2023,07:35 AM,T8,International
1007789,7810,Singapore Airlines,452574,Arrival,10/28/2023,07:06 AM,T5,Domestic
1007790,1848,China Airlines,462194,Departure,12/5/2023,07:44 AM,T5,Domestic
1007791,7395,Air India,255763,Arrival,2/16/2023,07:55 AM,TBIT West Gates,International
1007792,4004,Norwegian Air Shuttle,355,Arrival,9/27/2023,01:01 AM,T5,International
1007793,4394,Air Canada,328060,Arrival,2/3/2023,12:17 PM,T1,Domestic
1007794,1423,Philippine Airlines,35513,Departure,12/14/2023,02:59 PM,T3,International
1007795,9893,United Airlines,7956,Departure,7/19/2023,05:47 PM,T8,International
1007796,8833,United Airlines,47513,Departure,9/23/2023,07:57 AM,T7,International
1007797,1547,Air India,169608,Arrival,8/3/2023,12:24 PM,T6,Domestic
1007798,5832,Virgin Atlantic,103160,Arrival,3/24/2023,11:11 PM,T6,International
1007799,1155,WestJet,56525,Departure,1/11/2023,04:26 PM,Miscellaneous Terminal,Domestic
1007800,1281,Korean Air,57894,Arrival,7/3/2023,07:43 PM,Miscellaneous Terminal,Domestic
1007801,8181,Air Canada,219766,Departure,12/22/2023,12:33 PM,TBIT West Gates,International
1007802,6889,Scandinavian Airlines,295491,Departure,5/29/2023,03:06 AM,T2,Domestic
