FlightId,FlightNum,Airline,PassengerCount,Departure,ScheduledDate,ScheduledTime,Terminal,PlaneId,International,Destination
1005866,5069,Iberia,8,1,2023-05-22,09:50 PM,Miscellaneous,PL27,0,Little Rock
1005867,1028,Air China,400231,1,2023-03-27,12:01 AM,T5,PL128,0,Glendale
1005868,9634,Swiss International Air Lines,158064,1,2023-12-04,04:47 PM,T3,PL84,0,Santa Rosa
1005869,8946,Emirates,407605,1,2023-05-01,09:03 PM,T1,PL195,0,Hialeah
1005870,1859,El Al,207922,0,2023-01-04,10:57 PM,T7,PL19,0,Virginia Beach
1005871,2879,TAP Air Portugal,122309,1,2023-08-22,05:06 PM,T6,PL63,0,Fort Worth
1005872,1115,EVA Air,83875,0,2023-01-10,02:20 AM,T7,PL124,1,Finland
1005873,1154,Frontier Airlines,41723,1,2023-06-16,03:05 AM,T4,PL78,1,Gabon
1005874,9522,Japan Airlines,476843,0,2023-05-31,10:20 AM,TBIT,PL70,1,Dominican Republic
1005875,8659,Asiana Airlines,32442,0,2023-06-03,06:45 AM,T5,PL180,1,Georgia
1005876,5491,Air India,385499,1,2023-06-17,11:57 AM,T1,PL2,0,Madison
1005877,1109,Turkish Airlines,4285,0,2023-03-16,07:39 AM,T8,PL19,1,Canada
1005878,9669,Norwegian Air Shuttle,25706,1,2023-03-17,11:39 AM,T5,PL179,1,Maldives
1005879,4687,Singapore Airlines,228208,1,2023-03-06,06:15 PM,T7,PL65,0,Albuquerque
1005880,1170,United Airlines,414405,0,2023-03-28,10:23 PM,T1,PL72,0,Sacramento
1005881,7318,El Al,346179,1,2023-03-03,04:32 AM,T4,PL186,0,Fontana
1005882,9420,Copa Airlines,158332,0,2023-05-21,07:51 AM,T5,PL127,0,Charlotte
1005883,8546,TAP Air Portugal,18283,1,2023-12-26,03:50 AM,T3,PL180,1,Latvia
1005884,1140,Air China,144960,1,2023-12-31,07:39 PM,T2,PL174,1,Bahamas
1005885,3094,Thai Airways,32016,1,2023-08-31,02:49 PM,T7,PL113,1,Eswatini
1005886,2031,Cathay Pacific,165918,0,2023-11-24,01:12 PM,T3,PL10,0,Oceanside
1005887,3580,Iberia,289375,1,2023-06-05,07:09 AM,T7,PL23,0,Rochester
1005888,8022,Alitalia,48874,0,2023-12-16,07:54 AM,T5,PL86,1,Equatorial Guinea
1005889,4106,TAP Air Portugal,15991,0,2023-12-05,08:32 PM,T7,PL17,1,Eritrea
1005890,4495,Singapore Airlines,37029,1,2023-02-11,09:41 PM,T4,PL100,1,Chad
1005891,1561,Alitalia,43479,1,2023-06-18,07:40 PM,T3,PL164,1,Brunei
1005892,9849,Southwest Airlines,31135,0,2023-11-08,07:03 PM,T4,PL140,1,Mongolia
1005893,7058,Aeromexico,66755,0,2023-10-29,03:23 AM,T7,PL89,1,Samoa
1005894,6939,British Airways,362097,0,2023-08-27,10:34 PM,T4,PL83,0,Minneapolis
1005895,5077,Turkish Airlines,195027,1,2023-03-10,07:53 AM,T2,PL67,0,Tulsa
1005896,9163,American Airlines,499295,1,2023-11-01,02:52 PM,T1,PL124,0,Stockton
1005897,4077,Avianca,398228,0,2023-03-16,08:46 PM,T1,PL174,0,New York City
1005898,5024,Korean Air,416787,1,2023-10-01,05:15 PM,T5,PL66,0,Cincinnati
1005899,9921,Norwegian Air Shuttle,334931,1,2023-07-17,11:23 AM,T4,PL104,0,Lincoln
1005900,7261,Spirit Airlines,141864,1,2023-04-30,08:31 AM,T3,PL90,0,Lubbock
1005901,5676,Air New Zealand,159024,1,2023-12-27,08:56 AM,T2,PL90,1,Maldives
1005902,8963,Air France,276619,1,2023-12-26,11:59 AM,T7,PL84,0,Milwaukee
1005903,7895,Thai Airways,1,0,2023-07-21,12:03 AM,Miscellaneous,PL92,1,Comoros
1005904,4254,JetBlue Airways,22554,0,2023-09-28,03:35 AM,T7,PL67,1,Russia
1005905,5283,Scandinavian Airlines,42244,1,2023-06-30,03:47 AM,T4,PL65,1,Philippines
1005906,3226,Lufthansa,6274,0,2023-06-25,03:42 AM,T8,PL66,1,Montenegro
1005907,4776,Virgin Atlantic,6599,0,2023-11-05,05:43 AM,T6,PL145,1,Ecuador
1005908,9910,Delta Air Lines,10,0,2023-07-21,01:34 AM,Miscellaneous,PL26,1,Lithuania
1005909,2168,Air China,181432,0,2023-07-27,04:49 PM,T6,PL153,0,Boise City
1005910,8478,Virgin Atlantic,367529,1,2023-12-06,08:12 PM,TBIT,PL161,1,Central African Republic
1005911,5828,Cathay Pacific,320845,0,2023-09-23,05:00 AM,T7,PL68,0,Chattanooga
1005912,6164,Air India,205318,1,2023-08-04,09:16 AM,T7,PL71,0,Providence
1005913,1301,Iberia,187,1,2023-06-05,10:01 AM,Imperial Terminal,PL65,0,Atlanta
1005914,5792,Alitalia,162632,0,2023-07-26,08:17 AM,T3,PL71,0,Knoxville
1005915,3196,Hawaiian Airlines,716477,0,2023-04-16,02:38 PM,TBIT,PL11,1,Kenya
1005916,2523,Aeroflot,33184,1,2023-09-28,07:55 AM,T4,PL58,1,El Salvador
1005917,3053,Swiss International Air Lines,199427,1,2023-05-23,06:18 AM,T2,PL169,1,Jordan
1005918,7744,Cathay Pacific,58428,0,2023-02-14,08:23 AM,T6,PL19,0,Birmingham
1005919,9688,TAP Air Portugal,196840,1,2023-09-16,03:39 AM,T2,PL64,1,Ecuador
1005920,6566,Philippine Airlines,14062,0,2023-12-30,08:08 AM,TBIT,PL131,0,Yonkers
1005921,4950,Spirit Airlines,292918,0,2023-01-10,07:12 AM,T6,PL47,0,Atlanta
1005922,3543,Finnair,146297,0,2023-01-26,08:48 PM,T3,PL186,0,Garland
1005923,4957,Qantas,14079,1,2023-02-04,08:44 AM,TBIT,PL124,0,Laredo
1005924,9194,TAP Air Portugal,26357,0,2023-10-17,10:08 AM,T3,PL147,1,Liberia
1005925,6600,Swiss International Air Lines,6446,0,2023-07-03,04:16 AM,TBIT,PL171,0,Honolulu
1005926,7962,Airlines,382286,1,2023-11-20,10:43 PM,TBIT,PL117,1,Haiti
1005927,3858,TAP Air Portugal,264082,1,2023-12-21,07:41 PM,T5,PL89,0,Newark
1005928,4256,Qantas,303817,1,2023-11-22,08:52 PM,TBIT,PL112,1,Poland
1005929,9787,Airlines,25531,1,2023-06-13,07:39 PM,T5,PL99,1,Iceland
1005930,8479,Frontier Airlines,344730,0,2023-01-09,06:59 PM,T7,PL13,0,Salem
1005931,8799,Saudia,39595,0,2023-10-16,09:18 PM,T5,PL88,1,Ghana
1005932,2729,Alitalia,194916,0,2023-07-06,12:34 AM,T3,PL101,0,Charlotte
1005933,2205,WestJet,2737,0,2023-11-30,06:24 PM,T8,PL160,1,Austria
1005934,4682,Copa Airlines,405240,1,2023-02-27,09:55 AM,T4,PL32,0,Des Moines
1005935,6233,Volaris,267907,0,2023-08-26,12:10 PM,T7,PL76,0,Fort Lauderdale
1005936,7665,Thai Airways,12387,0,2023-06-14,04:38 PM,T4,PL151,1,Cabo Verde
1005937,4726,Fiji Airways,3845,1,2023-08-09,02:45 PM,T8,PL145,1,Ghana
1005938,2711,EVA Air,189669,1,2023-11-07,12:03 AM,T2,PL131,1,Peru
1005939,8062,Air China,155998,0,2023-09-27,05:47 AM,T5,PL191,0,Portland
1005940,5727,Japan Airlines,38201,1,2023-11-10,05:09 AM,T7,PL21,1,Equatorial Guinea
1005941,7155,Allegiant Air,368491,0,2023-11-08,02:39 PM,T4,PL77,0,Tallahassee
1005942,7208,Air Canada,262430,1,2023-03-24,05:40 AM,T3,PL74,0,Minneapolis
1005943,6588,Cathay Pacific,367380,1,2023-11-19,07:03 PM,T5,PL36,0,Sioux Falls
1005944,6224,Southwest Airlines,326146,1,2023-11-22,03:42 AM,T3,PL184,0,Tacoma
1005945,6384,Turkish Airlines,82175,0,2023-07-13,01:52 AM,Miscellaneous,PL46,0,Yonkers
1005946,6046,Qantas,25554,0,2023-04-11,09:29 PM,T2,PL131,0,Portland
1005947,2856,Allegiant Air,2421,1,2023-01-08,11:29 AM,Miscellaneous,PL61,1,Philippines
1005948,1234,Volaris,3030,1,2023-01-13,02:32 AM,T8,PL111,1,Bosnia and Herzegovina
1005949,7513,Air Canada,33867,1,2023-06-08,01:03 PM,T2,PL16,0,Laredo
1005950,1855,Etihad Airways,383292,0,2023-08-23,05:54 AM,T1,PL94,0,Montgomery
1005951,1653,El Al,323229,0,2023-04-04,03:49 PM,TBIT,PL3,1,Bhutan
1005952,6561,Philippine Airlines,158,1,2023-01-09,01:57 AM,T5,PL8,1,Morocco
1005953,3994,Air India,21201,0,2023-05-26,01:08 PM,T2,PL165,0,Anchorage
1005954,3214,Airlines,38413,1,2023-01-31,08:07 PM,T2,PL47,0,Lincoln
1005955,5180,Aeromexico,174,0,2023-10-02,12:26 AM,Miscellaneous,PL33,0,Dallas
1005956,2010,EVA Air,102,1,2023-04-13,01:22 PM,Miscellaneous,PL149,0,Miami
1005957,5089,Copa Airlines,287364,1,2023-11-19,10:21 PM,T7,PL24,0,Henderson
1005958,6213,Fiji Airways,541563,0,2023-10-08,01:29 PM,TBIT,PL67,1,Angola
1005959,5440,Air China,201446,0,2023-07-22,02:48 PM,T2,PL86,1,Belarus
1005960,6678,Volaris,43104,1,2023-08-27,06:56 AM,T7,PL111,1,Laos
1005961,1991,Fiji Airways,404050,0,2023-07-09,01:30 AM,T4,PL88,0,Albuquerque
1005962,4996,Allegiant Air,399545,1,2023-06-02,12:36 AM,T4,PL108,0,Toledo
1005963,6649,Allegiant Air,160763,1,2023-02-15,02:18 AM,T5,PL64,0,Buffalo
1005964,8747,Norwegian Air Shuttle,6000,1,2023-09-12,04:10 PM,T8,PL21,1,Denmark
1005965,5727,Spirit Airlines,389079,1,2023-08-29,07:42 PM,T5,PL54,0,Peoria
1005966,3770,Aeromexico,403107,1,2023-10-17,01:52 PM,T4,PL116,0,Newark
1005967,5601,LATAM Airlines,13982,1,2023-04-03,01:17 AM,T6,PL169,1,Nepal
1005968,8588,El Al,180185,1,2023-03-02,01:08 PM,T2,PL13,1,Philippines
1005969,5616,Cathay Pacific,139916,0,2023-10-07,09:16 AM,T3,PL177,0,Jacksonville
1005970,6765,Philippine Airlines,407282,0,2023-07-10,02:29 PM,T4,PL190,0,Fontana
1005971,6736,Etihad Airways,126475,0,2023-10-08,01:55 PM,T1,PL70,0,Fort Wayne
1005972,3785,Japan Airlines,109727,0,2023-06-30,12:19 AM,Miscellaneous,PL128,0,Miami
1005973,2368,British Airways,125139,0,2023-02-19,07:55 PM,Miscellaneous,PL121,0,Long Beach
1005974,9550,Alitalia,870062,0,2023-03-26,12:10 AM,TBIT,PL36,1,Chad
1005975,9841,Turkish Airlines,137800,1,2023-06-10,03:53 AM,T3,PL53,0,Shreveport
1005976,1084,Turkish Airlines,31759,1,2023-11-19,02:03 AM,T2,PL22,0,Scottsdale
1005977,4126,Etihad Airways,279010,1,2023-03-25,06:26 AM,TBIT,PL146,1,Chad
1005978,6178,Qatar Airways,43,1,2023-01-27,04:44 AM,Imperial Terminal,PL169,0,Newark
1005979,3694,United Airlines,115461,1,2023-03-23,04:44 PM,T3,PL185,0,Cincinnati
1005980,3167,Scandinavian Airlines,137502,1,2023-06-09,05:00 PM,T8,PL170,0,Grand Rapids
1005981,8631,Copa Airlines,34897,1,2023-09-18,08:23 PM,T7,PL140,1,Burundi
1005982,6617,Swiss International Air Lines,234159,0,2023-03-16,05:34 AM,T7,PL89,0,Jersey City
1005983,4704,Lufthansa,371276,1,2023-02-09,03:30 AM,TBIT,PL87,1,Australia
1005984,8577,TAP Air Portugal,151455,0,2023-01-29,10:31 PM,T8,PL57,0,St. Louis
1005985,8478,Philippine Airlines,57126,0,2023-01-23,04:29 AM,T7,PL43,1,Armenia
1005986,1038,Lufthansa,250136,0,2023-07-13,05:06 AM,T5,PL39,0,McKinney
1005987,5567,British Airways,62310,0,2023-08-07,10:30 AM,T7,PL149,1,Montenegro
1005988,3072,United Airlines,245782,1,2023-06-07,10:29 PM,T7,PL3,0,Chesapeake
1005989,2863,Korean Air,21143,1,2023-06-26,10:15 PM,TBIT,PL181,0,Detroit
1005990,8605,EVA Air,376643,1,2023-01-05,11:18 AM,T1,PL39,0,Chandler
1005991,2222,Qatar Airways,114035,0,2023-01-08,02:14 PM,Miscellaneous,PL5,0,Charlotte
1005992,7213,TAP Air Portugal,350768,1,2023-09-12,05:03 PM,T7,PL152,0,Philadelphia
1005993,4561,Qatar Airways,181942,1,2023-10-21,12:29 AM,T3,PL125,0,Lexington
1005994,7570,Qatar Airways,348387,0,2023-02-22,01:12 PM,T3,PL129,0,San Jose
1005995,3947,Frontier Airlines,103867,0,2023-09-30,04:32 PM,T8,PL15,0,Lubbock
1005996,9963,Airlines,66,1,2023-06-30,10:22 AM,Miscellaneous,PL177,0,Glendale
1005997,4897,Turkish Airlines,79048,1,2023-10-30,10:07 PM,T4,PL127,1,Ecuador
1005998,1618,Aeromexico,4791,0,2023-10-25,12:10 PM,T8,PL84,1,Oman
1005999,1256,Turkish Airlines,116453,1,2023-07-29,04:26 AM,T8,PL87,0,Hialeah
1006000,6691,LATAM Airlines,17783,0,2023-03-09,01:43 PM,T3,PL178,1,East Timor
1006001,9343,China Airlines,375859,0,2023-09-04,09:20 AM,T4,PL112,0,Sacramento
1006002,6619,Lufthansa,4337,0,2023-07-25,02:23 PM,T8,PL176,1,Greece
1006003,8388,Air New Zealand,90964,1,2023-07-02,08:57 AM,T2,PL69,1,Australia
1006004,4004,Saudia,235662,0,2023-07-25,11:30 PM,T6,PL170,0,Akron
1006005,5985,Air Canada,20481,0,2023-07-31,06:24 PM,TBIT,PL171,0,Mesa
1006006,7165,British Airways,88134,1,2023-06-14,11:37 PM,T2,PL167,0,Overland Park
1006007,7530,Frontier Airlines,198993,1,2023-05-13,03:37 AM,T2,PL61,1,Paraguay
1006008,4488,Hawaiian Airlines,253827,0,2023-12-21,01:14 PM,T6,PL109,0,Oakland
1006009,5520,Aeroflot,42432,0,2023-07-29,03:05 PM,T2,PL195,0,Corpus Christi
1006010,6528,Virgin Atlantic,38619,1,2023-03-01,03:50 PM,T7,PL61,1,Maldives
1006011,7643,Finnair,5793,0,2023-10-19,03:10 AM,Miscellaneous,PL80,1,China
1006012,2575,Japan Airlines,366987,0,2023-11-13,01:59 AM,T7,PL198,0,Spokane
1006013,5627,Hawaiian Airlines,240225,1,2023-08-19,11:06 AM,T6,PL37,0,Huntsville
1006014,5977,Virgin Atlantic,362011,0,2023-08-20,12:51 PM,T1,PL16,0,Salt Lake City
1006015,6665,Delta Air Lines,13274,1,2023-05-22,02:57 AM,T8,PL190,0,Montgomery
1006016,7424,Swiss International Air Lines,22229,1,2023-06-25,10:34 AM,T5,PL55,1,Kyrgyzstan
1006017,9520,El Al,4665,0,2023-10-23,02:57 PM,T8,PL6,1,Saint Kitts and Nevis
1006018,8686,TAP Air Portugal,695525,0,2023-07-14,03:26 AM,TBIT,PL84,1,Kenya
1006019,5128,Aeromexico,397872,0,2023-10-09,08:02 AM,T5,PL48,0,Grand Prairie
1006020,5936,Air Canada,4914,1,2023-11-12,06:02 AM,T6,PL131,1,Croatia
1006021,6267,Frontier Airlines,251304,1,2023-02-10,02:56 AM,T5,PL59,0,Santa Rosa
1006022,4856,Aeromexico,27683,0,2023-02-20,05:35 AM,T3,PL83,1,Cuba
1006023,2739,Turkish Airlines,329138,0,2023-02-03,07:31 AM,T6,PL44,0,Dallas
1006024,2755,Asiana Airlines,89,1,2023-10-08,09:07 PM,Miscellaneous,PL111,0,Tulsa
1006025,7951,Emirates,20888,1,2023-11-03,11:20 PM,T6,PL198,1,Jamaica
1006026,6017,United Airlines,17105,0,2023-10-12,04:59 AM,T3,PL106,1,Madagascar
1006027,8268,Thai Airways,259599,1,2023-01-29,10:56 AM,T6,PL74,0,Vancouver
1006028,5367,Thai Airways,393405,1,2023-12-04,02:12 PM,T1,PL94,0,Washington
1006029,8092,Swiss International Air Lines,456601,0,2023-07-08,04:21 PM,T1,PL105,0,North Las Vegas
1006030,8926,Korean Air,4713,0,2023-09-15,02:47 AM,TBIT,PL65,0,Jacksonville
1006031,3157,Aeromexico,706,0,2023-08-28,03:46 AM,Miscellaneous,PL87,0,Lincoln
1006032,6254,Etihad Airways,32439,0,2023-02-21,10:42 AM,T4,PL119,1,Burundi
1006033,3854,Cathay Pacific,169066,1,2023-06-12,04:57 AM,T8,PL173,0,Orlando
1006034,2903,Finnair,29820,0,2023-07-17,04:42 PM,T2,PL97,0,Jacksonville
1006035,6652,JetBlue Airways,7167,1,2023-02-07,02:11 AM,T8,PL35,1,Micronesia
1006036,2350,Allegiant Air,307256,0,2023-03-31,03:32 PM,T6,PL186,0,Santa Ana
1006037,3383,Emirates,409588,0,2023-06-03,02:55 AM,T1,PL178,0,Norfolk
1006038,5920,Singapore Airlines,8204,1,2023-09-12,07:37 PM,TBIT,PL48,0,Miami
1006039,3869,Copa Airlines,3597,0,2023-04-14,08:17 PM,Miscellaneous,PL110,1,Cyprus
1006040,1948,Asiana Airlines,115646,1,2023-04-23,06:59 PM,T4,PL106,0,Anchorage
1006041,2350,Scandinavian Airlines,14536,0,2023-03-08,12:50 AM,T3,PL83,1,Kiribati
1006042,2300,El Al,6678,1,2023-11-21,11:50 AM,T1,PL125,1,Guinea
1006043,3144,Alaska Airlines,1033,1,2023-10-18,04:07 AM,T5,PL170,1,Maldives
1006044,7601,Cathay Pacific,103066,0,2023-10-02,04:19 PM,T2,PL186,0,Oakland
1006045,8162,Volaris,147734,1,2023-08-21,06:59 AM,T2,PL180,1,Mexico
1006046,8371,Japan Airlines,188975,0,2023-11-06,12:21 PM,T7,PL58,0,Philadelphia
1006047,4227,Avianca,235195,1,2023-05-14,09:37 AM,T7,PL124,0,Buffalo
1006048,4464,Scandinavian Airlines,4168,0,2023-12-28,04:11 AM,Miscellaneous,PL195,1,New Zealand
1006049,1528,WestJet,15093,0,2023-01-22,08:03 PM,TBIT,PL136,0,Irvine
1006050,7045,Qantas,335043,0,2023-07-07,05:02 PM,T4,PL58,0,Virginia Beach
1006051,2356,Delta Air Lines,26085,1,2023-03-23,03:11 AM,T7,PL164,1,Iceland
1006052,9033,JetBlue Airways,4897,1,2023-11-25,07:57 PM,T8,PL185,1,Italy
1006053,9104,Hawaiian Airlines,294565,1,2023-12-23,04:32 PM,TBIT,PL183,1,Ireland
1006054,3852,American Airlines,154116,1,2023-07-26,05:34 PM,T8,PL179,0,San Bernardino
1006055,2002,Swiss International Air Lines,1178,1,2023-10-04,05:05 AM,T3,PL33,1,Kosovo
1006056,9181,JetBlue Airways,32908,1,2023-01-06,10:20 PM,T4,PL53,1,Bosnia and Herzegovina
1006057,2673,Emirates,84206,0,2023-09-15,09:01 PM,Miscellaneous,PL71,0,Overland Park
1006058,3617,Air France,435530,0,2023-11-16,07:00 AM,T4,PL72,0,Omaha
1006059,7162,El Al,659500,1,2023-03-04,02:17 AM,TBIT,PL139,1,Japan
1006060,7952,Asiana Airlines,41268,1,2023-08-30,08:34 PM,T4,PL116,1,Austria
1006061,2921,British Airways,159820,1,2023-12-22,07:05 PM,T3,PL172,0,Long Beach
1006062,7630,Fiji Airways,304388,0,2023-08-20,05:46 PM,T3,PL110,0,New York City
1006063,2357,Air France,27231,1,2023-07-31,04:18 AM,T6,PL22,1,Paraguay
1006064,2613,China Airlines,5867,0,2023-04-11,04:52 PM,TBIT,PL159,0,Fresno
1006065,2186,Thai Airways,101469,0,2023-07-21,11:13 PM,T2,PL95,0,Frisco
1006066,6843,Philippine Airlines,89400,1,2023-03-12,10:56 PM,T2,PL155,0,Stockton
1006067,4143,Japan Airlines,57395,1,2023-05-03,08:00 AM,T3,PL45,1,Panama
1006068,9055,Saudia,121630,0,2023-02-11,09:06 AM,Miscellaneous,PL18,0,Mobile
1006069,1709,Alaska Airlines,56998,0,2023-03-11,07:14 PM,T7,PL118,1,Burkina Faso
1006070,9372,Asiana Airlines,39246,1,2023-04-25,01:22 PM,T4,PL12,1,Oman
1006071,4811,American Airlines,169545,0,2023-04-09,09:16 PM,T8,PL64,0,Tempe
1006072,9737,Aeromexico,487557,0,2023-02-24,12:12 PM,TBIT,PL79,1,Central African Republic
1006073,1791,Aeromexico,326264,1,2023-10-06,01:06 PM,T7,PL51,0,Salt Lake City
1006074,3323,Singapore Airlines,389976,0,2023-06-27,01:37 PM,T1,PL12,0,Aurora
1006075,2134,Air India,1370,0,2023-12-08,01:36 PM,T4,PL143,1,France
1006076,5060,Singapore Airlines,413701,1,2023-05-27,08:03 PM,T4,PL100,0,Tallahassee
1006077,5979,Emirates,430774,1,2023-01-07,08:11 PM,T1,PL54,0,Greensboro
1006078,3775,Thai Airways,310392,1,2023-02-18,07:07 PM,T1,PL30,0,Tempe
1006079,6472,British Airways,359940,0,2023-10-13,11:02 AM,T1,PL198,0,San Francisco
1006080,4178,Aeromexico,308905,0,2023-03-26,10:35 PM,T6,PL118,0,Nashville
1006081,3867,Japan Airlines,308950,0,2023-11-27,09:19 AM,T4,PL34,0,Charlotte
1006082,2549,Aeroflot,39552,1,2023-01-06,08:20 AM,T4,PL37,1,Paraguay
1006083,1281,Qatar Airways,108997,1,2023-10-27,08:41 PM,T8,PL195,0,Irving
1006084,8015,Etihad Airways,62999,0,2023-01-02,02:03 PM,T4,PL156,1,Honduras
1006085,3324,Air China,16724,0,2023-01-24,01:28 AM,T4,PL84,1,Samoa
1006086,9255,Frontier Airlines,114648,1,2023-12-07,09:19 PM,T2,PL58,0,Grand Prairie
1006087,8084,Cathay Pacific,27653,1,2023-02-24,12:34 AM,T3,PL57,1,Bahrain
1006088,4475,LATAM Airlines,401183,1,2023-06-17,02:19 AM,TBIT,PL19,1,Cambodia
1006089,6028,Allegiant Air,269170,0,2023-09-01,10:35 AM,T6,PL99,0,Montgomery
1006090,2005,United Airlines,426759,0,2023-11-04,12:40 PM,T1,PL73,0,San Antonio
1006091,6271,LATAM Airlines,122425,0,2023-05-15,04:18 AM,T5,PL133,0,St. Louis
1006092,1614,Copa Airlines,248083,0,2023-07-23,08:23 PM,T6,PL81,0,New York City
1006093,7978,Delta Air Lines,5886,0,2023-07-15,03:20 AM,T8,PL125,1,Belarus
1006094,8070,Fiji Airways,215954,0,2023-11-22,09:34 AM,T6,PL179,0,El Paso
1006095,2662,Avianca,3813,0,2023-11-18,09:47 PM,T8,PL17,1,Paraguay
1006096,6845,Virgin Atlantic,414452,0,2023-12-31,12:17 AM,T1,PL21,0,Fayetteville
1006097,2261,Hawaiian Airlines,4,1,2023-01-19,11:35 AM,Miscellaneous,PL191,0,Providence
1006098,7725,Iberia,334721,0,2023-05-16,08:27 AM,T1,PL122,0,San Bernardino
1006099,1635,Asiana Airlines,108894,0,2023-10-02,08:22 PM,T2,PL124,0,Shreveport
1006100,6088,Cathay Pacific,197128,0,2023-09-13,10:16 AM,T8,PL143,0,Chesapeake
1006101,5707,Lufthansa,128076,1,2023-03-20,02:05 AM,T4,PL9,0,Hialeah
1006102,4504,British Airways,7670,0,2023-08-22,11:29 AM,TBIT,PL101,0,Fort Wayne
1006103,9759,Etihad Airways,57977,1,2023-10-22,12:34 AM,T4,PL151,1,Denmark
1006104,1144,Iberia,120754,1,2023-06-17,05:07 PM,T2,PL11,1,Equatorial Guinea
1006105,9260,Asiana Airlines,1,1,2023-11-12,02:24 PM,Miscellaneous,PL36,1,Mali
1006106,2073,Lufthansa,15291,1,2023-01-26,12:37 PM,T8,PL29,1,Botswana
1006107,7298,EVA Air,369,1,2023-05-25,12:17 PM,Miscellaneous,PL130,1,Laos
1006108,8473,Airlines,202826,0,2023-08-25,09:25 AM,T2,PL78,1,Finland
1006109,3781,Thai Airways,5631,0,2023-12-12,10:44 AM,TBIT,PL21,0,San Bernardino
1006110,4001,JetBlue Airways,395268,1,2023-09-06,04:07 PM,T1,PL97,0,Las Vegas
1006111,4649,Thai Airways,108,0,2023-05-24,01:39 AM,Miscellaneous,PL42,0,Fort Lauderdale
1006112,3973,Qantas,142049,0,2023-05-04,03:53 AM,T2,PL184,1,Jordan
1006113,3774,United Airlines,5340,1,2023-06-22,04:28 PM,T8,PL17,1,Malaysia
1006114,4757,Turkish Airlines,77906,0,2023-09-28,12:21 PM,T4,PL190,1,Burundi
1006115,1778,Scandinavian Airlines,8704,1,2023-09-05,07:25 AM,TBIT,PL142,0,Albuquerque
1006116,8346,Southwest Airlines,7373,1,2023-06-25,04:34 AM,T2,PL132,1,El Salvador
1006117,9977,Cathay Pacific,182605,0,2023-09-21,05:16 AM,T3,PL29,0,Madison
1006118,6367,Air New Zealand,200,0,2023-09-11,02:34 PM,Imperial Terminal,PL75,0,Glendale
1006119,7957,WestJet,42139,1,2023-09-03,11:09 AM,T5,PL136,1,Myanmar
1006120,9107,Turkish Airlines,266959,1,2023-09-22,04:31 PM,T2,PL75,0,Fremont
1006121,1078,WestJet,201281,1,2023-01-28,10:43 AM,T2,PL99,1,Belgium
1006122,6315,Air India,34968,1,2023-01-22,07:32 AM,TBIT,PL25,0,Little Rock
1006123,6692,LATAM Airlines,42256,1,2023-03-14,08:41 AM,T4,PL105,1,Hungary
1006124,8319,Philippine Airlines,112136,1,2023-05-25,08:30 PM,T8,PL39,0,Oxnard
1006125,9858,Avianca,141962,1,2023-10-15,02:59 AM,T7,PL174,0,Cincinnati
1006126,9416,Delta Air Lines,45259,1,2023-07-03,07:30 AM,T4,PL181,1,Marshall Islands
1006127,9520,Aeroflot,71191,0,2023-04-02,04:32 AM,T4,PL19,1,Iceland
1006128,9706,American Airlines,356248,1,2023-08-31,05:03 PM,T4,PL40,0,Cincinnati
1006129,2920,Thai Airways,153966,0,2023-01-09,03:08 PM,T3,PL98,0,Orlando
1006130,5590,Southwest Airlines,367146,0,2023-03-18,01:30 PM,T4,PL155,0,Irvine
1006131,7488,China Airlines,10800,1,2023-03-09,07:32 PM,T2,PL24,1,Pakistan
1006132,5873,United Airlines,5420,0,2023-04-29,06:03 AM,T6,PL164,1,Central African Republic
1006133,4781,Aeroflot,449,1,2023-05-05,01:04 AM,T5,PL164,1,Latvia
1006134,3710,Saudia,240,0,2023-09-17,04:01 AM,Imperial Terminal,PL69,1,Bahamas
1006135,5525,Japan Airlines,158190,1,2023-01-20,10:08 PM,T2,PL167,0,Tulsa
1006136,5976,Frontier Airlines,57553,1,2023-10-09,07:40 PM,T5,PL167,1,Egypt
1006137,4523,Delta Air Lines,21771,0,2023-11-30,11:06 AM,T7,PL62,1,Japan
1006138,6938,American Airlines,346148,0,2023-11-14,03:23 AM,T1,PL127,0,New Orleans
1006139,8554,Frontier Airlines,189,0,2023-11-08,11:41 PM,T6,PL142,1,North Macedonia
1006140,9349,El Al,220206,1,2023-09-21,01:54 PM,T6,PL80,0,Boston
1006141,4367,WestJet,385041,0,2023-10-12,05:58 PM,T4,PL47,0,North Las Vegas
1006142,4246,Hawaiian Airlines,9,1,2023-05-05,05:36 PM,Miscellaneous,PL133,1,France
1006143,7197,Allegiant Air,368,0,2023-10-21,03:39 AM,T6,PL66,1,Peru
1006144,4252,British Airways,401535,0,2023-11-24,12:50 PM,T1,PL11,0,St. Louis
1006145,9520,Etihad Airways,139188,1,2023-06-23,11:40 AM,T2,PL178,1,Mali
1006146,6183,Emirates,270227,1,2023-11-12,02:54 PM,T7,PL128,0,Fort Worth
1006147,1117,Saudia,152,1,2023-10-07,10:06 AM,Miscellaneous,PL7,0,Winston-Salem
1006148,4153,Allegiant Air,4278,0,2023-06-06,12:41 PM,T8,PL111,1,Cuba
1006149,4405,Singapore Airlines,381086,1,2023-07-17,05:36 AM,T1,PL10,0,Oklahoma City
1006150,5234,Cathay Pacific,25,0,2023-12-20,11:37 PM,Imperial Terminal,PL139,1,East Timor
